date_time,Netflix,Twitter,DailyMotion,Google,Deezer
2019-04-14 06:48:00,96772982.34991738,25685376.066535346,61884347.85252669,136544895.411106,32988660.36326333
2019-04-14 06:54:00,109545534.92655817,51310939.04360568,83301949.19069487,105726033.31351686,26537569.444034245
2019-04-14 07:00:00,82757562.51381883,41029904.95530936,108069837.48188923,97283641.27402595,16170976.885596177
2019-04-14 07:06:00,133061106.98180352,46975971.1783596,84766421.8409775,171920808.22290373,13963854.228873555
2019-04-14 07:12:00,125650691.59555602,46074471.677058704,44566963.1367802,137172140.17901152,25481996.94627389
2019-04-14 07:18:00,123647377.85682154,78889575.84111309,39884959.29266733,181914659.9173621,18204506.155131403
2019-04-14 07:24:00,132474271.768766,122377623.19548148,203746826.00464785,144187543.84119844,66978122.93805672
2019-04-14 07:30:00,302608526.909413,87065066.28823474,485020619.1092212,194157216.24823463,43191712.750308655
2019-04-14 07:36:00,398217284.86287636,66902664.4080359,459998525.09455615,457232922.4413625,21535901.892985705
2019-04-14 07:42:00,170246951.70056143,93049176.4900142,497192071.8852701,669363602.012019,50476454.98610949
2019-04-14 07:48:00,168341378.90487504,88116391.00033963,500314373.0475331,272596146.7336059,185519330.1476412
2019-04-14 07:54:00,148205919.05944937,151549572.57146996,201369776.81510085,293079866.72121537,118573478.69849278
2019-04-14 08:00:00,87405914.84709081,107146766.83278638,7179251.348820552,432615874.168469,25131150.71388764
2019-04-14 08:06:00,94294888.10584208,195099787.12665427,159237243.83458287,689346235.2803588,21380741.12519593
2019-04-14 08:12:00,98861477.28526588,120347675.70306374,82149489.69260669,615388999.4505968,112369626.05800788
2019-04-14 08:18:00,117666229.17199938,141342478.48513243,36883128.60371919,500620622.88589853,194865925.6168459
2019-04-14 08:24:00,56595175.82724739,161382201.03511485,33386094.89206229,568585812.9557701,225033495.71384636
2019-04-14 08:30:00,91615732.96120462,260719473.27069128,339076997.76604784,250543574.57402545,211665658.237541
2019-04-14 08:36:00,168326518.37871185,153710368.93567732,296587264.38804656,180420240.18819162,158956468.2235029
2019-04-14 08:42:00,235008101.24669608,98399502.26607502,141006531.65454116,508358725.83791083,328041972.33184665
2019-04-14 08:48:00,261603339.26902112,135038792.81727916,118925693.0088582,176175235.97651178,250623397.6590149
