date_time,Deezer,Twitter,Netflix,DailyMotion,Google
2019-03-16 00:00:00,480112494.21860284,514582220.0798224,1398950745.3026052,104925853.30725764,920258198.6928177
2019-03-16 00:06:00,579414074.9681072,699304362.4943997,2288013850.002284,876062971.6802009,1006938982.7770288
2019-03-16 00:12:00,855544789.8920491,733266983.8568304,2587776117.499629,404848546.23014927,1441591562.1116457
2019-03-16 00:18:00,670071350.0809982,950186607.5108429,2565735187.460025,539016691.0703392,896444241.9108067
2019-03-16 00:24:00,601774481.375017,817744667.361784,3210290961.6476808,352026487.31960744,1050866447.5360069
2019-03-16 00:30:00,441964970.89966816,590971005.5766637,4082380344.567668,370352022.00759035,879156048.212877
2019-03-16 00:36:00,1030260065.160197,740118227.669584,2883991438.167306,358102205.52992517,680109689.5058247
2019-03-16 00:42:00,757462919.7101947,746126983.2660121,2099260908.750963,251843359.69396117,1422463448.0816329
2019-03-16 00:48:00,531149577.7776072,626696760.9644616,2271177063.1008663,295445237.09357333,845620434.8843572
2019-03-16 00:54:00,574099526.2871102,576291719.323053,2270863742.031108,177883957.47902784,557778232.9753782
2019-03-16 01:00:00,669593740.8295193,585176449.6928585,2081681268.0457234,273404276.37903565,879042806.7859349
2019-03-16 01:06:00,709863873.1453516,622462696.2374986,2546528258.987997,304176586.1829084,647659498.7770646
2019-03-16 01:12:00,737253062.447097,519619180.76803845,2356877387.6308827,224075199.25814933,831888725.7230091
2019-03-16 01:18:00,546337158.1998858,533554823.42713517,2168296406.70867,281617110.8969861,502176152.1675153
2019-03-16 01:24:00,356693607.5441922,559735256.281494,2197471893.1053295,227269530.60242805,826339227.7434103
2019-03-16 01:30:00,384677830.6095041,507689275.34337556,2043733327.81875,40801295.67745641,623996537.6230075
2019-03-16 01:36:00,781656658.2384549,467585382.86693263,2233860410.552028,251103733.2952192,607933216.7524195
2019-03-16 01:42:00,467087039.0818648,361185617.6405344,2012906812.7349734,282161524.1770355,965406185.4460638
2019-03-16 01:48:00,366526496.7991504,366763734.02633786,1630501046.480052,121526206.82275294,722369317.1603508
2019-03-16 01:54:00,504531817.85892314,295271066.5784957,1381691060.3719516,46796358.31002856,530856218.66601443
2019-03-16 02:00:00,583781531.4543397,395484356.1869285,1822832118.7656336,161714015.98523527,541836914.1743605
2019-03-16 02:06:00,547375406.3442653,366163336.3218458,1534123440.6814382,151122252.44203645,487187613.68933815
2019-03-16 02:12:00,456026394.01101416,407872925.73171353,1828648011.7237265,276457018.57976747,423337541.4046638
2019-03-16 02:18:00,268936333.07228667,465684355.41065145,1844986125.484218,9300537.08296306,570471085.6560304
