date_time,Deezer,Twitter,Netflix,DailyMotion,Google
2019-04-27 04:18:00,143194351.70997995,76734367.3447143,635359830.2964642,44933289.83839307,393936941.2581368
2019-04-27 04:24:00,161376375.62411153,125918303.16946556,372532046.5721864,13533490.946697947,1020027900.4466403
2019-04-27 04:30:00,180119283.06973106,78225466.05305168,361510549.5658237,2028362.687577203,686715800.0390073
2019-04-27 04:36:00,153299428.976003,44854919.76748265,347576478.34007514,29190989.89134669,463589193.31698036
2019-04-27 04:42:00,184674154.116289,63338213.64007934,878769376.6766865,16913574.484330773,349481529.0055028
2019-04-27 04:48:00,117397750.32076669,78021015.6606117,425877404.3897584,3594627.2991346093,582624231.3021313
2019-04-27 04:54:00,168221753.1963412,111681708.91446336,506609333.54385793,95410567.50501864,657349920.7355559
2019-04-27 05:00:00,245350987.02118975,56717715.15705319,400857420.71329176,41673036.79642005,652952207.1977412
2019-04-27 05:06:00,165956893.30859488,34058289.71892329,298536852.11678267,48414972.15153863,1078161819.3104935
2019-04-27 05:12:00,180211295.9420408,23696558.08454085,331844309.4251794,46333017.58992454,799672557.8220739
2019-04-27 05:18:00,103904647.11866236,75577626.76663059,168860477.96126983,58724943.78489234,1092816660.7521775
2019-04-27 05:24:00,143887969.61483458,67025020.57980069,297496547.65651363,18435851.31552653,620209470.1702836
2019-04-27 05:30:00,289414390.2627619,73040743.5906187,231423407.48363423,6199859.679935197,570670547.540842
2019-04-27 05:36:00,154862606.0070256,123287632.03590746,203665136.49819532,5289419.878200334,534894746.351846
2019-04-27 05:42:00,259113535.17449906,101905967.88638815,115908006.5546875,3077793.49609375,587690676.5345765
2019-04-27 05:48:00,186562233.10811532,106949933.67860083,1073085842.5763334,29117156.31025298,840041798.6615549
2019-04-27 05:54:00,240369068.35630265,99988703.90793812,560458271.683584,69407730.51527871,721842901.6965144
2019-04-27 06:00:00,200794003.0649885,67101992.96421378,111527310.04228552,109267060.06961074,987244560.3025923
2019-04-27 06:06:00,431547058.01010144,62442351.46581926,343004471.34426385,139422015.1299404,839523521.9298092
2019-04-27 06:12:00,112652074.48188329,72961411.41472867,249315199.30234343,80884450.7884638,1113327518.9055357
2019-04-27 06:18:00,130087910.0411094,100061640.97028984,356027766.39729285,24500021.46244374,684886242.7029753
2019-04-27 06:24:00,149581905.6729232,192939692.53489143,391496483.68191564,72981756.77818523,799024491.938919
2019-04-27 06:30:00,317831972.37846535,116042923.2788401,248328173.52800888,86369639.69760706,1038619494.6034583
2019-04-27 06:36:00,225671678.44353217,69732320.47446999,72839154.97557794,81110254.44666493,1114757137.326989
2019-04-27 06:42:00,155785721.38860616,123132412.24400672,331505979.1021064,165073752.84162515,1035642705.0952066
2019-04-27 06:48:00,194892133.0822931,141949249.20981625,444892398.995756,56563199.79368623,1029565293.6475568
2019-04-27 06:54:00,202408951.08316663,171756185.13542232,224843005.44663018,72819631.93647958,1240052114.4298422
2019-04-27 07:00:00,410501405.3234232,225424708.3057073,907898949.8571764,115433988.5049374,1408179181.3811233
2019-04-27 07:06:00,387446767.8474114,261509598.0495895,234541213.49990082,31088791.49899927,1294053329.0347323
2019-04-27 07:12:00,257574227.38461995,274554066.5280857,291781989.7964333,222610343.44027737,1902958877.0094295
2019-04-27 07:18:00,162806359.70423844,184349875.33474675,488175264.65316904,267049977.63204497,2151682057.8161488
2019-04-27 07:24:00,225740761.7185577,244165703.72164905,226556889.33944532,216408106.02122316,1735822015.894231
2019-04-27 07:30:00,425015145.31498265,283297586.84166986,217646786.59433225,121878747.37846623,1944695743.8370209
2019-04-27 07:36:00,565890618.6927997,377343760.2934192,238357849.00309563,198768898.39777225,1820194851.791277
2019-04-27 07:42:00,574758019.19104,362778426.7371741,220632025.46881393,155960184.4183225,1211644970.82331
2019-04-27 07:48:00,753478504.3909116,331904591.67907804,641266959.0490192,214788411.46707952,1918581255.8769186
2019-04-27 07:54:00,345881070.66395867,352275033.75935566,302881632.7423303,155168570.40396857,2342750181.2023134
2019-04-27 08:00:00,528813617.8423584,378873852.9907512,484894686.6186898,255413859.61598757,2036318405.1711886
2019-04-27 08:06:00,1071630111.7002727,253391332.34491625,377475367.7304447,327522954.62238884,2297820246.1764736
2019-04-27 08:12:00,648721878.924224,209007827.26319942,875364595.9726202,122870671.33550283,2694619365.80026
2019-04-27 08:18:00,640212435.3538102,356165505.3677638,1053733467.4231024,179140072.42675734,2034698558.3789103
2019-04-27 08:24:00,669512516.1317713,293944284.48137665,511560675.23777735,96644844.98886126,2053886170.5078948
2019-04-27 08:30:00,578663580.2540405,331828747.0175623,770714292.4393626,170974679.1750358,1993444020.914249
2019-04-27 08:36:00,828908619.4002262,405379781.12764186,442591099.5569043,134506359.32890514,3087323889.507544
2019-04-27 08:42:00,897498355.7971393,441198246.5621685,461364986.71854055,274959066.07921827,2589861629.8846493
2019-04-27 08:48:00,919100435.8570333,416990349.8302129,473818690.46306795,284014036.94264704,2843313195.8540277
2019-04-27 08:54:00,813673833.2707933,393146846.0137327,445553086.99251,250132437.19947365,2448395915.8028326
2019-04-27 09:00:00,1269911782.4318266,410574284.3385868,764976782.127967,363023879.6844862,2917689065.608061
2019-04-27 09:06:00,913864913.7220397,420838273.58509606,536097187.6173451,424646696.160295,3322380883.3608475
2019-04-27 09:12:00,1114930104.967126,428187698.25689566,408849044.41989636,138337891.43026766,2880298024.542657
2019-04-27 09:18:00,969859539.844849,470492606.4567121,492740727.9597188,237570463.9538249,2850492331.0314345
2019-04-27 09:24:00,880540359.8913902,559805758.2655005,620085014.3002795,244259604.91298,3490436747.2367477
2019-04-27 09:30:00,975840956.1428881,364887354.7699219,682179571.14672,335623267.53839266,3462987025.542653
2019-04-27 09:36:00,1075155483.8998444,491116148.81745017,834267429.832823,264465791.8242224,3262532331.7159367
2019-04-27 09:42:00,1007856203.0355141,461025136.29096806,640622980.1484709,308802068.6849338,3661135660.7413373
2019-04-27 09:48:00,760742420.2004082,465145203.72029716,657744994.8153663,364765036.7714085,3179903478.5187407
2019-04-27 09:54:00,730345756.1449277,593697445.0178112,1173274223.2673268,365479368.6681321,5439768461.589293
2019-04-27 10:00:00,921236119.7139906,666535075.8789638,1551697359.273524,175382912.62380758,2886322961.1578107
2019-04-27 10:06:00,905005678.8461024,873287134.1401166,735932666.2064041,271237717.3152152,3093426612.9426193
2019-04-27 10:12:00,808966580.6227571,827599844.4691763,1515711890.576935,221450423.4065668,3313544178.463705
2019-04-27 10:18:00,947791141.0284,558408938.0519606,1577452970.9373698,105028291.17657498,4273074046.507493
2019-04-27 10:24:00,1277585665.8915267,597317147.2013131,3355906075.2098308,430774365.1683337,3312760438.665116
2019-04-27 10:30:00,1064546272.9964678,588403123.6209282,1455191584.5143375,144274686.53389478,3853371660.3001223
2019-04-27 10:36:00,1671746251.6429758,648843363.2138238,903469705.4116061,250685842.79711112,2691249942.434218
2019-04-27 10:42:00,1272487199.6853096,580300130.0063084,1282102024.0537455,264136987.70576367,2665545597.517437
2019-04-27 10:48:00,1048374248.2785534,683113431.6509638,1485577671.5148149,539223038.1497357,2681776197.94656
2019-04-27 10:54:00,1196745224.4159195,842630797.2750359,1611299318.7785618,319427496.61941004,3250546979.4770203
2019-04-27 11:00:00,950456370.5347892,798564470.6509371,1460388151.1512284,187009314.04927284,3507039428.9640203
2019-04-27 11:06:00,1068161694.9155108,778082164.9106523,1698352811.1932735,381162569.03074914,3686793420.64726
2019-04-27 11:12:00,1189746633.9059546,923054148.343393,1986346270.2102485,182437818.21918935,2752160926.0909443
2019-04-27 11:18:00,1328409266.1211052,769609998.7110896,1262101407.6258245,109691316.46696308,2527424692.330544
2019-04-27 11:24:00,1615044173.755468,774846532.3857533,2363094444.535641,151366513.94250742,2275500866.495624
2019-04-27 11:30:00,1176131879.9853327,737220879.2033789,1551535588.9435947,252907568.24501696,2741642655.327028
2019-04-27 11:36:00,883034484.0201088,766913800.5542443,1602035813.8111107,360092597.00797635,2489615355.117614
2019-04-27 11:42:00,1232036984.7916489,991450681.9807496,1813250328.8649929,340283616.70714736,3296695050.703454
2019-04-27 11:48:00,1102002493.7507102,799836950.9788805,1914524363.2169797,276616711.13672507,3324383400.549446
2019-04-27 11:54:00,1160826967.2442224,740569107.8800684,2321993033.7245264,437143028.59440553,2735312377.372122
2019-04-27 12:00:00,1087405553.6456332,775423119.9332287,1744358388.921782,146482580.4609471,2246583318.733934
2019-04-27 12:06:00,1379666452.0609696,865695485.7176484,2507256184.935545,291013199.1877753,2679786151.4194326
2019-04-27 12:12:00,1718359681.6310663,946607103.9992018,2924606247.6743608,128523988.36613092,2553385456.4118843
2019-04-27 12:18:00,1607028141.6485126,968842567.357792,2651839724.9774942,280340766.9259947,2837553220.1091495
2019-04-27 12:24:00,1402242019.1802022,674199312.7383058,1967597371.7341433,271965772.51915777,2630073924.721593
2019-04-27 12:30:00,1300226576.4356945,751100868.2299851,2463432370.5346365,450557249.1112029,3230693692.2542286
2019-04-27 12:36:00,1375126564.9860241,750568327.1539526,2249572044.5328555,439764797.8638355,3296111228.354842
2019-04-27 12:42:00,1301350038.7909722,863193963.9253888,2173850905.6311703,515001790.6772534,3012621791.67673
2019-04-27 12:48:00,1108563614.0304804,1043575879.908819,2894462569.1747274,379641523.3752665,3256658483.627486
2019-04-27 12:54:00,946903208.7329898,825607259.7461338,2144779804.545144,341474800.1548397,2921511928.7318325
2019-04-27 13:00:00,780954819.0795262,816164030.4685929,2380415132.157838,313719693.46474814,2718733229.005873
2019-04-27 13:06:00,805529085.8939105,1044546272.9878123,3127963281.443947,439969515.1861425,2395100462.6058364
2019-04-27 13:12:00,771295790.8946482,1118310309.7154458,3338217047.62825,428545842.31648034,2487836683.3832483
2019-04-27 13:18:00,991648070.1132176,996571801.0476947,2986586934.7271304,417172017.91085047,2754212939.8212705
2019-04-27 13:24:00,895478042.7851588,923570666.3106264,2979233640.7261357,298188736.64659,3412627862.3501635
2019-04-27 13:30:00,1229382815.1808848,966955907.7084912,1849924136.4396324,358941507.8864922,2931121643.9174037
2019-04-27 13:36:00,1301889575.4282005,824892469.8918463,2466910999.3519397,272693125.7613915,2351883651.379557
2019-04-27 13:42:00,1509388009.8620393,953654202.4375576,2419470433.5380754,196030415.0832727,2308086632.17988
2019-04-27 13:48:00,852281385.9663615,921049317.1616033,1677453335.1076727,259622004.62345323,2499360119.405864
2019-04-27 13:54:00,826135701.8123441,1019558724.6511248,2201109781.6043854,299372566.6020615,2759726460.3187137
2019-04-27 14:00:00,886652534.1119107,968888635.2323217,1839080708.9047446,549098201.3926849,2356765137.2163453
2019-04-27 14:06:00,840576030.123129,1041347403.6450543,2819612044.078367,384586049.45213467,2286110627.474612
2019-04-27 14:12:00,962591795.4717761,1012831182.2670556,2088580153.4367087,291808585.75798845,2418517633.377798
2019-04-27 14:18:00,862880096.4500033,1003597248.3515276,2107122475.8177733,150200463.08215287,4555974818.758365
2019-04-27 14:24:00,1616603552.6718485,1412561212.5471153,3045174155.2212586,341239080.28419363,2968795357.4559946
2019-04-27 14:30:00,1610080438.7822366,904270214.003192,2828233746.46934,283806157.0333925,3255888270.311145
2019-04-27 14:36:00,1651822494.4145567,1605683993.8844786,1856845408.4202235,489880581.8098128,3026755498.475776
2019-04-27 14:42:00,1653469899.8122597,1648447854.5829306,2313635492.657985,876183860.8871579,2650719412.225306
2019-04-27 14:48:00,1025533426.884766,1498037559.804565,2445989212.570963,811354268.6260238,2729560544.1398773
2019-04-27 14:54:00,1269558254.3616488,1454730243.7412262,2554921203.9392443,551231997.2265558,3038659380.6772556
2019-04-27 15:00:00,1177456314.2430902,1424829985.946551,2771904388.001021,586182742.8024452,2233190286.8801966
2019-04-27 15:06:00,1199635943.8998795,1339741528.9382253,3205365508.341116,753713805.612887,2241029282.904503
2019-04-27 15:12:00,1219623896.610162,1376402751.7712224,2920418237.8515296,550248812.8189466,2352857356.781541
2019-04-27 15:18:00,1254317725.0547278,1306349180.0220988,2803812917.606981,591206105.4227396,2255563175.0760283
2019-04-27 15:24:00,1649228437.9751954,1244487013.0199022,2207968982.642186,306543677.7554992,2215455765.187802
2019-04-27 15:30:00,1103127703.4267788,1221107618.1535616,2180878160.062591,203901039.71915105,2296399662.9424453
2019-04-27 15:36:00,938643435.7410848,1021604111.0016619,2865506463.522897,220961285.3027232,2329032227.509763
2019-04-27 15:42:00,1286154712.7344768,1075871752.4117653,2131111109.3520923,583226876.4316338,2146273079.4310668
2019-04-27 15:48:00,938817260.2131934,1258978014.6911845,1797795481.8508086,654085376.9589449,2329051274.529973
2019-04-27 15:54:00,791963445.3865144,1197455746.9105468,2754859367.966007,787057458.6005088,2249703732.2927
2019-04-27 16:00:00,635336926.4682133,1206178934.835117,1944054391.4422193,376199538.5492104,2532837042.953316
2019-04-27 16:06:00,794626211.7324997,1406378807.1563318,2555892705.657705,518581240.22250193,3765143367.0614314
2019-04-27 16:12:00,1285004076.6876285,1462140137.1423945,2113544028.340261,348375258.18057483,3330432583.5977345
2019-04-27 16:18:00,1221924290.9308774,1217314331.7782507,2992503399.166717,620623159.2532762,3074131950.9914308
2019-04-27 16:24:00,1015675284.2058114,1366936641.2049716,2588529356.861019,460141650.4626312,2434155532.130643
2019-04-27 16:30:00,973966095.2148316,1136886968.5858636,2944532361.1328425,667341662.7717742,2282055892.079272
2019-04-27 16:36:00,1134140781.647894,1002682151.5622963,2249416213.7526526,290311044.66810286,2949948669.299703
2019-04-27 16:42:00,1187801583.092801,1099034842.9945016,2058362932.6490526,413635353.5117408,2416000833.5091133
2019-04-27 16:48:00,1049228702.7424213,1098667097.3972447,3304364773.642934,412255607.73426235,2260020281.937479
2019-04-27 16:54:00,1086133753.157537,1152460585.9606464,2863690399.288412,423112062.44909436,2886043009.806203
2019-04-27 17:00:00,1540587040.6698806,928085955.444124,2085553340.7095,466358204.90241474,2789541118.520423
2019-04-27 17:06:00,1165516017.7050307,1330848290.337407,2343895818.109939,663342789.3001349,2236856529.1802216
2019-04-27 17:12:00,1452899229.677444,1199021180.1609554,2382967102.485275,316190513.61436254,2025917120.6202142
2019-04-27 17:18:00,1302069966.2871528,1147552138.5384154,2039533096.7888074,542909874.3366666,2063003267.6754217
2019-04-27 17:24:00,1286206743.1406224,1238268299.3180692,1967276695.7515638,630395590.5846756,2341640442.389736
