date_time,Google,Twitter,Netflix,DailyMotion,Deezer
2019-05-05 13:24:00,2585377527.226762,918827128.8504957,5529687402.565494,446272229.66818434,1709086128.6778677
2019-05-05 13:30:00,2301975932.5859537,665342788.3642775,4733173245.900001,602164407.2339866,1698515407.5325804
2019-05-05 13:36:00,2634246974.577693,718499976.1175159,4275301531.9141397,191564076.098692,1374620958.3789833
2019-05-05 13:42:00,1825818853.248763,723853020.5344412,3920681672.9685783,511983582.226617,1501660664.6971517
2019-05-05 13:48:00,2744590603.5266995,807451839.341557,3402372446.869539,284650506.63253057,1353877011.3103664
2019-05-05 13:54:00,3492306090.1118345,762398620.251191,3571967325.99889,297959926.43001014,1361425834.6297064
2019-05-05 14:00:00,2708208485.4212003,806270218.446791,3734363735.951375,368772552.59474665,1720205187.1753645
2019-05-05 14:06:00,2655904802.3004436,683643570.7533637,4353193915.931,312434935.0188197,1458435741.9497788
2019-05-05 14:12:00,2498927500.629141,658901396.1718992,4599526257.458275,357775476.0440198,1286832777.2673342
2019-05-05 14:18:00,2563746684.9059324,704549955.50485,4157816156.8638883,511820086.84252673,1758740364.800033
2019-05-05 14:24:00,2342447094.4198246,819246000.7374718,5474754057.178309,385702295.18337697,2180000079.144462
2019-05-05 14:30:00,2646506968.38928,681031752.5985337,5376435401.240474,533280623.7747888,1788501803.9491796
2019-05-05 14:36:00,2182683478.557948,694720640.261378,5143357706.008198,307172234.86363435,1724036900.1697593
2019-05-05 14:42:00,2610303734.32851,811177763.2311205,3929220759.3084407,361468990.32304686,1673624621.5825114
2019-05-05 14:48:00,2578550945.9302444,1021390721.8281801,5921280263.110397,922411305.7624481,1476865966.3151536
2019-05-05 14:54:00,2033158507.7287943,806663306.5533192,5348077700.469942,962844329.6664565,1385693887.968342
2019-05-05 15:00:00,2130359002.7274995,974848923.2034396,5977430356.051168,664440802.3955092,1444236884.7514026
2019-05-05 15:06:00,2714005800.4306364,927455769.4243547,6444040590.553871,803744254.4429116,1549462046.4535706
2019-05-05 15:12:00,2716405372.9838123,745408614.3715397,5756850743.121089,638025973.0845174,1610629543.3922222
2019-05-05 15:18:00,2341121302.9309344,776797002.9395473,9177114167.228659,1014566436.2657015,1336336055.1832929
2019-05-05 15:24:00,2300746651.3297276,747835931.5541,6512457855.989326,650843805.0772742,1551721513.8359425
2019-05-05 15:30:00,2181197419.130871,768628364.2634656,5300513280.300503,527175641.4362802,2358516498.3217587
2019-05-05 15:36:00,2872869249.366451,785541753.6237812,4924668220.851115,526874502.2220973,2052137947.3839905
2019-05-05 15:42:00,2573396805.9314413,1014258046.5111512,5893823135.257718,486682315.24798083,1593213077.7158535
2019-05-05 15:48:00,2311393573.1027164,937997096.3765961,5752986432.545097,485808603.38200897,1582625547.242683
2019-05-05 15:54:00,2798228477.3665686,770608396.9053812,4893637954.513716,284005362.68805856,1257930687.1115918
2019-05-05 16:00:00,2573900386.898283,1034358551.8290333,5175773256.508551,419608144.4288257,1739334394.1650324
2019-05-05 16:06:00,2226945675.765065,824192199.5279926,4490948471.523207,386660587.83756816,1755802337.0937188
2019-05-05 16:12:00,2763516253.76356,918990594.1474096,4087831229.685383,382694001.4481223,1566785521.3075733
2019-05-05 16:18:00,2509775028.265485,835558621.4939661,3673634844.368567,468878064.1278468,1589132367.6824307
2019-05-05 16:24:00,2175562754.8832636,845181596.1125407,3836069529.834885,374789237.499769,1675206468.3779082
2019-05-05 16:30:00,2782874295.1738424,924055784.9415892,5366232843.304971,308511558.89176375,1599210954.4005318
2019-05-05 16:36:00,2922262588.0374393,943336545.4644467,4389917652.486703,347874855.44766444,1495435944.4821947
2019-05-05 16:42:00,2218504048.2229295,1468768536.4649827,4873844283.289307,253651065.0133969,1784301258.846651
2019-05-05 16:48:00,2647294459.5448275,1466870005.6005542,4514933426.035201,442582123.0942906,1842081665.0427887
2019-05-05 16:54:00,2448645087.280729,1567013582.7630773,4698147119.712575,335594931.1537965,2300289779.422716
2019-05-05 17:00:00,2242878295.3162546,1041484084.1240824,3907410991.351575,567702579.6338332,2013156743.2311068
2019-05-05 17:06:00,3539664072.922563,903837745.3896928,4549917096.439443,529088064.1932303,2092097499.4820054
2019-05-05 17:12:00,2856435992.7931433,841054600.3345213,3930557480.0157743,451189968.288186,2014338904.4239647
2019-05-05 17:18:00,3203125177.650193,920636141.5999324,4315352839.636136,521182445.4612866,2159049059.788626
2019-05-05 17:24:00,2986348406.8917904,969679487.4226062,5795583650.578556,337095431.8490371,1847785780.8371942
2019-05-05 17:30:00,3009648588.4491158,1018299415.9508637,4857624859.491231,574190459.051847,1582275244.9511087
2019-05-05 17:36:00,2793713896.9909277,1006470771.0515656,4983546604.900065,467599684.28296417,1849751042.7605557
2019-05-05 17:42:00,3108520439.465806,886063964.1244682,4661258781.427647,567071494.5400871,1690347991.524997
2019-05-05 17:48:00,2665300249.213043,751447115.1669613,7124587761.894375,858976788.6732532,1514154773.4193528
2019-05-05 17:54:00,2656220249.6933317,874224893.3454492,4762691759.978639,476874047.9426892,1581572799.9636812
2019-05-05 18:00:00,2502866111.54948,844910740.3741761,4102229791.875415,653546632.7979871,1801170417.0181234
2019-05-05 18:06:00,2918408680.3358974,871474790.1763228,3832411923.0016756,388379953.91958416,1815917451.57638
2019-05-05 18:12:00,3459564536.948387,844345100.6778276,3776129494.719953,459082033.87876034,1929526413.9912343
2019-05-05 18:18:00,3303558007.2473006,906652702.657497,4959005549.31843,598501391.9323968,1840666233.674534
2019-05-05 18:24:00,3194650111.5564346,888889239.6184195,3948603808.013805,915652247.4691217,1204388179.960134
2019-05-05 18:30:00,3681705696.845017,956888955.7087457,3933048765.135461,585703033.2976593,1708997821.517675
2019-05-05 18:36:00,3880034458.4828215,898690268.86331,3543515108.4824233,547401025.7010263,1547970572.508942
2019-05-05 18:42:00,2660811843.9232697,875522825.9945153,3242475335.3676896,444311951.33899975,1786407298.8771079
2019-05-05 18:48:00,2406196892.585614,850288511.5251851,3055897235.920919,566716543.1534286,1950368504.7848172
2019-05-05 18:54:00,2413266560.6721787,668528185.4858978,3103951144.670329,540848188.0059754,1819130745.4345136
